Gap	Count	Annotation							
21.7	44883	NA	FALSE						
21.725	25590	NA	FALSE						
21.75	35508	NA	FALSE						
21.775	28853	NA	FALSE						
21.8	17930	NA	FALSE						
21.825	23234	NA	FALSE						
21.85	29859	NA	FALSE						
21.875	24202	NA	FALSE						
21.9	33913	NA	FALSE						
21.925	62943	NA	TRUE						
21.95	112066	NA	TRUE						
21.975	202883	NA	TRUE						
22	370080	NA	TRUE						
22.025	366178	NA	TRUE						
22.05	153719	NA	TRUE						
22.075	92928	NA	TRUE						
22.1	52344	NA	FALSE						
22.125	25839	NA	FALSE						
22.15	24062	NA	FALSE						
22.175	30002	NA	FALSE						
22.2	23855	NA	FALSE						
22.225	17887	NA	FALSE						
22.25	33056	NA	FALSE						
22.275	31554	NA	FALSE						
22.3	26636	NA	FALSE						
22.325	61481	NA	TRUE						
22.35	84298	NA	TRUE						
22.375	34366	NA	FALSE						
22.4	26673	NA	FALSE						
22.425	31239	NA	FALSE						
22.45	40862	NA	FALSE						
22.475	76407	NA	TRUE						
22.5	198395	NA	TRUE						
22.525	166086	NA	TRUE						
22.55	67045	NA	TRUE						
22.575	41660	NA	FALSE						
22.6	33213	NA	FALSE						
22.625	25866	NA	FALSE						
22.65	38545	NA	FALSE						
22.675	98287	NA	TRUE						
22.7	44889	NA	FALSE						
22.725	24935	NA	FALSE						
22.75	32829	NA	FALSE						
22.775	26552	NA	FALSE						
22.8	20959	NA	FALSE						
22.825	23104	NA	FALSE						
22.85	30633	NA	FALSE						
22.875	33137	NA	FALSE						
22.9	31790	NA	FALSE						
22.925	55301	NA	FALSE						
22.95	86810	NA	TRUE						
22.975	174588	NA	TRUE						
23	364829	NA	TRUE						
23.025	349143	NA	TRUE						
23.05	145808	NA	TRUE						
23.075	89379	NA	TRUE						
23.1	55239	NA	FALSE						
23.125	26700	NA	FALSE						
23.15	23444	NA	FALSE						
23.175	30766	NA	FALSE						
23.2	27055	NA	FALSE						
23.225	17806	NA	FALSE						
23.25	29630	NA	FALSE						
23.275	29524	NA	FALSE						
23.3	27698	NA	FALSE						
23.325	50051	NA	FALSE						
23.35	104349	NA	TRUE						
23.375	32435	NA	FALSE						
23.4	25798	NA	FALSE						
23.425	30754	NA	FALSE						
23.45	41555	NA	FALSE						
23.475	76329	NA	TRUE						
23.5	172728	NA	TRUE						
23.525	144776	NA	TRUE						
23.55	68612	NA	TRUE						
23.575	40815	NA	FALSE						
23.6	31936	NA	FALSE						
23.625	25651	NA	FALSE						
23.65	36290	NA	FALSE						
23.675	102126	NA	TRUE						
23.7	45615	NA	FALSE						
23.725	23258	NA	FALSE						
23.75	31625	NA	FALSE						
23.775	29300	NA	FALSE						
23.8	19433	NA	FALSE						
23.825	23482	NA	FALSE						
23.85	33615	NA	FALSE						
23.875	27190	NA	FALSE						
23.9	28935	NA	FALSE						
23.925	52066	NA	FALSE						
23.95	91473	NA	TRUE						
23.975	195230	NA	TRUE						
24	375977	NA	TRUE						
24.025	321154	NA	TRUE						
24.05	176075	NA	TRUE						
24.075	93983	NA	TRUE						
24.1	53003	NA	FALSE						
24.125	26473	NA	FALSE						
24.15	22913	NA	FALSE						
24.175	27862	NA	FALSE						
24.2	24165	NA	FALSE						
24.225	16557	NA	FALSE						
24.25	29887	NA	FALSE						
24.275	34224	NA	FALSE						
24.3	29010	NA	FALSE						
24.325	51865	NA	FALSE						
24.35	91479	NA	TRUE						
24.375	32010	NA	FALSE						
24.4	23707	NA	FALSE						
24.425	28677	NA	FALSE						
24.45	41386	NA	FALSE						
24.475	76464	NA	TRUE						
24.5	143575	NA	TRUE						
24.525	129400	NA	TRUE						
24.55	74749	NA	TRUE						
24.575	41889	NA	FALSE						
24.6	30079	NA	FALSE						
24.625	24775	NA	FALSE						
24.65	38081	NA	FALSE						
24.675	90504	NA	TRUE						
24.7	43822	NA	FALSE						
24.725	23280	NA	FALSE						
24.75	32444	NA	FALSE						
24.775	32979	NA	FALSE						
24.8	17751	NA	FALSE						
24.825	23911	NA	FALSE						
24.85	28110	NA	FALSE						
24.875	24577	NA	FALSE						
24.9	28395	NA	FALSE						
24.925	49599	NA	FALSE						
24.95	102080	NA	TRUE						
24.975	162360	NA	TRUE						
25	304466	NA	TRUE						
25.025	311763	NA	TRUE						
25.05	155735	NA	TRUE						
25.075	91012	NA	TRUE						
25.1	52355	NA	FALSE						
25.125	27966	NA	FALSE						
25.15	23870	NA	FALSE						
25.175	30010	NA	FALSE						
25.2	26512	NA	FALSE						
25.225	17444	NA	FALSE						
25.25	30861	NA	FALSE						
25.275	36441	NA	FALSE						
25.3	25784	NA	FALSE						
25.325	49086	NA	FALSE						
25.35	79807	NA	TRUE						
25.375	32010	NA	FALSE						
25.4	22995	NA	FALSE						
25.425	28647	NA	FALSE						
25.45	43142	NA	FALSE						
25.475	68564	NA	TRUE						
25.5	136500	NA	TRUE						
25.525	130011	NA	TRUE						
25.55	70965	NA	TRUE						
25.575	43551	NA	FALSE						
25.6	29618	NA	FALSE						
25.625	26320	NA	FALSE						
25.65	34105	NA	FALSE						
25.675	84288	NA	TRUE						
25.7	43384	NA	FALSE						
25.725	22678	NA	FALSE						
25.75	30761	NA	FALSE						
25.775	30098	NA	FALSE						
25.8	18715	NA	FALSE						
25.825	27756	NA	FALSE						
25.85	37100	NA	FALSE						
25.875	24994	NA	FALSE						
25.9	29573	NA	FALSE						
25.925	55140	NA	FALSE						
25.95	97154	NA	TRUE						
25.975	196921	NA	TRUE						
26	307205	NA	TRUE						
26.025	400928	NA	TRUE						
26.05	210914	NA	TRUE						
26.075	98723	NA	TRUE						
26.1	58635	NA	TRUE						
26.125	28024	NA	FALSE						
26.15	22497	NA	FALSE						
26.175	31666	NA	FALSE						
26.2	26332	NA	FALSE						
26.225	18003	NA	FALSE						
26.25	29555	NA	FALSE						
26.275	31445	NA	FALSE						
26.3	26152	NA	FALSE						
26.325	47994	NA	FALSE						
26.35	85917	NA	TRUE						
26.375	32275	NA	FALSE						
26.4	24094	NA	FALSE						
26.425	28891	NA	FALSE						
26.45	46943	NA	FALSE						
26.475	65079	NA	TRUE						
26.5	135430	"AA-NLoss: A,CS 2"	TRUE						
26.525	150460	NA	TRUE						
26.55	68691	NA	TRUE						
26.575	40748	NA	FALSE						
26.6	31639	NA	FALSE						
26.625	25498	NA	FALSE						
26.65	32969	NA	FALSE						
26.675	93016	NA	TRUE						
26.7	50310	NA	FALSE						
26.725	23122	NA	FALSE						
26.75	30591	NA	FALSE						
26.775	27572	NA	FALSE						
26.8	18046	NA	FALSE						
26.825	24475	NA	FALSE						
26.85	32790	NA	FALSE						
26.875	24048	NA	FALSE						
26.9	28693	NA	FALSE						
26.925	49171	NA	FALSE						
26.95	97596	NA	TRUE						
26.975	186031	NA	TRUE						
27	397593	"AA A,CS 2"	TRUE						
27.025	335265	NA	TRUE						
27.05	162359	NA	TRUE						
27.075	104734	NA	TRUE						
27.1	49031	NA	FALSE						
27.125	27078	NA	FALSE						
27.15	22858	NA	FALSE						
27.175	30751	NA	FALSE						
27.2	26801	NA	FALSE						
27.225	18190	NA	FALSE						
27.25	28344	NA	FALSE						
27.275	31984	NA	FALSE						
27.3	24812	NA	FALSE						
27.325	49983	NA	FALSE						
27.35	112891	NA	TRUE						
27.375	35147	NA	FALSE						
27.4	22985	NA	FALSE						
27.425	29120	NA	FALSE						
27.45	47508	NA	FALSE						
27.475	65131	NA	TRUE						
27.5	146854	NA	TRUE						
27.525	167805	NA	TRUE						
27.55	69192	NA	TRUE						
27.575	40933	NA	FALSE						
27.6	31959	NA	FALSE						
27.625	24937	NA	FALSE						
27.65	33024	NA	FALSE						
27.675	99235	NA	TRUE						
27.7	61425	NA	TRUE						
27.725	24219	NA	FALSE						
27.75	31067	NA	FALSE						
27.775	32281	NA	FALSE						
27.8	17031	NA	FALSE						
27.825	22593	NA	FALSE						
27.85	31492	NA	FALSE						
27.875	27442	NA	FALSE						
27.9	27379	NA	FALSE						
27.925	54865	NA	FALSE						
27.95	106746	NA	TRUE						
27.975	150989	NA	TRUE						
28	643794	NA	TRUE						
28.025	435597	NA	TRUE						
28.05	153289	NA	TRUE						
28.075	130484	NA	TRUE						
28.1	55072	NA	FALSE						
28.125	27680	NA	FALSE						
28.15	24397	NA	FALSE						
28.175	29074	NA	FALSE						
28.2	26800	NA	FALSE						
28.225	18204	NA	FALSE						
28.25	31157	NA	FALSE						
28.275	41005	NA	FALSE						
28.3	26262	NA	FALSE						
28.325	50499	NA	FALSE						
28.35	99327	NA	TRUE						
28.375	41710	NA	FALSE						
28.4	23438	NA	FALSE						
28.425	29222	NA	FALSE						
28.45	41665	NA	FALSE						
28.475	65444	NA	TRUE						
28.5	171378	"AA G,CS 2"	TRUE						
28.525	190027	NA	TRUE						
28.55	67823	NA	TRUE						
28.575	41176	NA	FALSE						
28.6	32795	NA	FALSE						
28.625	24783	NA	FALSE						
28.65	34019	NA	FALSE						
28.675	95834	NA	TRUE						
28.7	53826	NA	FALSE						
28.725	25375	NA	FALSE						
28.75	33496	NA	FALSE						
28.775	34316	NA	FALSE						
28.8	17998	NA	FALSE						
28.825	23008	NA	FALSE						
28.85	30387	NA	FALSE						
28.875	26254	NA	FALSE						
28.9	26723	NA	FALSE						
28.925	48938	NA	FALSE						
28.95	119465	NA	TRUE						
28.975	162329	NA	TRUE						
29	433257	NA	TRUE						
29.025	388260	NA	TRUE						
29.05	161246	NA	TRUE						
29.075	101516	NA	TRUE						
29.1	53971	NA	FALSE						
29.125	28192	NA	FALSE						
29.15	23722	NA	FALSE						
29.175	29205	NA	FALSE						
29.2	24724	NA	FALSE						
29.225	18097	NA	FALSE						
29.25	30696	NA	FALSE						
29.275	33945	NA	FALSE						
29.3	24649	NA	FALSE						
29.325	44655	NA	FALSE						
29.35	98538	NA	TRUE						
29.375	39638	NA	FALSE						
29.4	23346	NA	FALSE						
29.425	28543	NA	FALSE						
29.45	38221	NA	FALSE						
29.475	63755	NA	TRUE						
29.5	145770	NA	TRUE						
29.525	171110	NA	TRUE						
29.55	69183	NA	TRUE						
29.575	41888	NA	FALSE						
29.6	30622	NA	FALSE						
29.625	24494	NA	FALSE						
29.65	31814	NA	FALSE						
29.675	90763	NA	TRUE						
29.7	47421	NA	FALSE						
29.725	25252	NA	FALSE						
29.75	31647	NA	FALSE						
29.775	29971	NA	FALSE						
29.8	17699	NA	FALSE						
29.825	22184	NA	FALSE						
29.85	31361	NA	FALSE						
29.875	23761	NA	FALSE						
29.9	26507	NA	FALSE						
29.925	48744	NA	FALSE						
29.95	94051	NA	TRUE						
29.975	197666	NA	TRUE						
30	415513	NA	TRUE						
30.025	306376	NA	TRUE						
30.05	219734	NA	TRUE						
30.075	106859	NA	TRUE						
30.1	48995	NA	FALSE						
30.125	29540	NA	FALSE						
30.15	22655	NA	FALSE						
30.175	29194	NA	FALSE						
30.2	24378	NA	FALSE						
30.225	16919	NA	FALSE						
30.25	26368	NA	FALSE						
30.275	32036	NA	FALSE						
30.3	23871	NA	FALSE						
30.325	45096	NA	FALSE						
30.35	82499	NA	TRUE						
30.375	34915	NA	FALSE						
30.4	24120	NA	FALSE						
30.425	28055	NA	FALSE						
30.45	37059	NA	FALSE						
30.475	70266	NA	TRUE						
30.5	139239	NA	TRUE						
30.525	155488	NA	TRUE						
30.55	69470	NA	TRUE						
30.575	41820	NA	FALSE						
30.6	29894	NA	FALSE						
30.625	25611	NA	FALSE						
30.65	32240	NA	FALSE						
30.675	79844	NA	TRUE						
30.7	47062	NA	FALSE						
30.725	25167	NA	FALSE						
30.75	27770	NA	FALSE						
30.775	28630	NA	FALSE						
30.8	17081	NA	FALSE						
30.825	22037	NA	FALSE						
30.85	29529	NA	FALSE						
30.875	24242	NA	FALSE						
30.9	27112	NA	FALSE						
30.925	54562	NA	FALSE						
30.95	87676	NA	TRUE						
30.975	176912	NA	TRUE						
31	336165	NA	TRUE						
31.025	289597	NA	TRUE						
31.05	189444	NA	TRUE						
31.075	104009	NA	TRUE						
31.1	48663	NA	FALSE						
31.125	39678	NA	FALSE						
31.15	22815	NA	FALSE						
31.175	28541	NA	FALSE						
31.2	24315	NA	FALSE						
31.225	17430	NA	FALSE						
31.25	24959	NA	FALSE						
31.275	31543	NA	FALSE						
31.3	24544	NA	FALSE						
31.325	40420	NA	FALSE						
31.35	82245	NA	TRUE						
31.375	35019	NA	FALSE						
31.4	25577	NA	FALSE						
31.425	28355	NA	FALSE						
31.45	36917	NA	FALSE						
31.475	65159	NA	TRUE						
31.5	181183	NA	TRUE						
31.525	151673	NA	TRUE						
31.55	69271	NA	TRUE						
31.575	45579	NA	FALSE						
31.6	30966	NA	FALSE						
31.625	25424	NA	FALSE						
31.65	31255	NA	FALSE						
31.675	80338	NA	TRUE						
31.7	54665	NA	FALSE						
31.725	23925	NA	FALSE						
31.75	27825	NA	FALSE						
31.775	31737	NA	FALSE						
31.8	18224	NA	FALSE						
31.825	21892	NA	FALSE						
31.85	28410	NA	FALSE						
31.875	24431	NA	FALSE						
31.9	28030	NA	FALSE						
31.925	53428	NA	FALSE						
31.95	80766	NA	TRUE						
31.975	155645	NA	TRUE						
32	411194	NA	TRUE						
32.025	337847	NA	TRUE						
32.05	182392	NA	TRUE						
32.075	103878	NA	TRUE						
32.1	53768	NA	FALSE						
32.125	29118	NA	FALSE						
32.15	22366	NA	FALSE						
32.175	26622	NA	FALSE						
32.2	27263	NA	FALSE						
32.225	17822	NA	FALSE						
32.25	25847	NA	FALSE						
32.275	33975	NA	FALSE						
32.3	24683	NA	FALSE						
32.325	41119	NA	FALSE						
32.35	100693	NA	TRUE						
32.375	36769	NA	FALSE						
32.4	25042	NA	FALSE						
32.425	28916	NA	FALSE						
32.45	36209	NA	FALSE						
32.475	58887	NA	TRUE						
32.5	191430	NA	TRUE						
32.525	153443	NA	TRUE						
32.55	70433	NA	TRUE						
32.575	45704	NA	FALSE						
32.6	31034	NA	FALSE						
32.625	26412	NA	FALSE						
32.65	31218	NA	FALSE						
32.675	92362	NA	TRUE						
32.7	64676	NA	TRUE						
32.725	23651	NA	FALSE						
32.75	29290	NA	FALSE						
32.775	32368	NA	FALSE						
32.8	18368	NA	FALSE						
32.825	22314	NA	FALSE						
32.85	30416	NA	FALSE						
32.875	24783	NA	FALSE						
32.9	28539	NA	FALSE						
32.925	45161	NA	FALSE						
32.95	88000	NA	TRUE						
32.975	165825	NA	TRUE						
33	311725	NA	TRUE						
33.025	373257	NA	TRUE						
33.05	181217	NA	TRUE						
33.075	85825	NA	TRUE						
33.1	55511	NA	FALSE						
33.125	29888	NA	FALSE						
33.15	23846	NA	FALSE						
33.175	32533	NA	FALSE						
33.2	32648	NA	FALSE						
33.225	19720	NA	FALSE						
33.25	25141	NA	FALSE						
33.275	33271	NA	FALSE						
33.3	24821	NA	FALSE						
33.325	39796	NA	FALSE						
33.35	119172	NA	TRUE						
33.375	49564	NA	FALSE						
33.4	23866	NA	FALSE						
33.425	30241	NA	FALSE						
33.45	37234	NA	FALSE						
33.475	58803	NA	TRUE						
33.5	142073	NA	TRUE						
33.525	153954	NA	TRUE						
33.55	76805	NA	TRUE						
33.575	43226	NA	FALSE						
33.6	31514	NA	FALSE						
33.625	25016	NA	FALSE						
33.65	30020	NA	FALSE						
33.675	97166	NA	TRUE						
33.7	71304	NA	TRUE						
33.725	26085	NA	FALSE						
33.75	26125	NA	FALSE						
33.775	32329	NA	FALSE						
33.8	17571	NA	FALSE						
33.825	22180	NA	FALSE						
33.85	32238	NA	FALSE						
33.875	25249	NA	FALSE						
33.9	28405	NA	FALSE						
33.925	45442	NA	FALSE						
33.95	100857	NA	TRUE						
33.975	209481	NA	TRUE						
34	269739	NA	TRUE						
34.025	367835	NA	TRUE						
34.05	185098	NA	TRUE						
34.075	95606	NA	TRUE						
34.1	52058	NA	FALSE						
34.125	30029	NA	FALSE						
34.15	22657	NA	FALSE						
34.175	29305	NA	FALSE						
34.2	27831	NA	FALSE						
34.225	18182	NA	FALSE						
34.25	23848	NA	FALSE						
34.275	34770	NA	FALSE						
34.3	22930	NA	FALSE						
34.325	39222	NA	FALSE						
34.35	96501	NA	TRUE						
34.375	42481	NA	FALSE						
34.4	24466	NA	FALSE						
34.425	28430	NA	FALSE						
34.45	36620	NA	FALSE						
34.475	59359	NA	TRUE						
34.5	128809	"AA-NLoss: S,CS 2"	TRUE						
34.525	180551	NA	TRUE						
34.55	76768	NA	TRUE						
34.575	45150	NA	FALSE						
34.6	30260	NA	FALSE						
34.625	25369	NA	FALSE						
34.65	29084	NA	FALSE						
34.675	82107	NA	TRUE						
34.7	57838	NA	TRUE						
34.725	26929	NA	FALSE						
34.75	27733	NA	FALSE						
34.775	30702	NA	FALSE						
34.8	17410	NA	FALSE						
34.825	21669	NA	FALSE						
34.85	31173	NA	FALSE						
34.875	25051	NA	FALSE						
34.9	31998	NA	FALSE						
34.925	46728	NA	FALSE						
34.95	84869	NA	TRUE						
34.975	144401	NA	TRUE						
35	275585	"AA S,CS 2"	TRUE						
35.025	375287	NA	TRUE						
35.05	185639	NA	TRUE						
35.075	111289	NA	TRUE						
35.1	52687	NA	FALSE						
35.125	33538	NA	FALSE						
35.15	25828	NA	FALSE						
35.175	29270	NA	FALSE						
35.2	26942	NA	FALSE						
35.225	19412	NA	FALSE						
35.25	24581	NA	FALSE						
35.275	33430	NA	FALSE						
35.3	23172	NA	FALSE						
35.325	38940	NA	FALSE						
35.35	82416	NA	TRUE						
35.375	37000	NA	FALSE						
35.4	24992	NA	FALSE						
35.425	28889	NA	FALSE						
35.45	35958	NA	FALSE						
35.475	55946	NA	FALSE						
35.5	120174	"AA A,CS 2"	TRUE						
35.525	202960	NA	TRUE						
35.55	77258	NA	TRUE						
35.575	43209	NA	FALSE						
35.6	33383	NA	FALSE						
35.625	25281	NA	FALSE						
35.65	29260	NA	FALSE						
35.675	76870	NA	TRUE						
35.7	52159	NA	FALSE						
35.725	27611	NA	FALSE						
35.75	28984	NA	FALSE						
35.775	31388	NA	FALSE						
35.8	18416	NA	FALSE						
35.825	22357	NA	FALSE						
35.85	31429	NA	FALSE						
35.875	27608	NA	FALSE						
35.9	27816	NA	FALSE						
35.925	52218	NA	FALSE						
35.95	86477	NA	TRUE						
35.975	150093	NA	TRUE						
36	302200	NA	TRUE						
36.025	405255	NA	TRUE						
36.05	185914	NA	TRUE						
36.075	96518	NA	TRUE						
36.1	58040	NA	TRUE						
36.125	34377	NA	FALSE						
36.15	27597	NA	FALSE						
36.175	27791	NA	FALSE						
36.2	27092	NA	FALSE						
36.225	18118	NA	FALSE						
36.25	24763	NA	FALSE						
36.275	34513	NA	FALSE						
36.3	24365	NA	FALSE						
36.325	38376	NA	FALSE						
36.35	86670	NA	TRUE						
36.375	40869	NA	FALSE						
36.4	24079	NA	FALSE						
36.425	29288	NA	FALSE						
36.45	37578	NA	FALSE						
36.475	56081	NA	FALSE						
36.5	120331	NA	TRUE						
36.525	170457	NA	TRUE						
36.55	75016	NA	TRUE						
36.575	44805	NA	FALSE						
36.6	32210	NA	FALSE						
36.625	25902	NA	FALSE						
36.65	30382	NA	FALSE						
36.675	83265	NA	TRUE						
36.7	57655	NA	TRUE						
36.725	27703	NA	FALSE						
36.75	26242	NA	FALSE						
36.775	31989	NA	FALSE						
36.8	18092	NA	FALSE						
36.825	21983	NA	FALSE						
36.85	29564	NA	FALSE						
36.875	25645	NA	FALSE						
36.9	31702	NA	FALSE						
36.925	42936	NA	FALSE						
36.95	87217	NA	TRUE						
36.975	134691	NA	TRUE						
37	248695	NA	TRUE						
37.025	365562	NA	TRUE						
37.05	196373	NA	TRUE						
37.075	105440	NA	TRUE						
37.1	56917	NA	FALSE						
37.125	30202	NA	FALSE						
37.15	23869	NA	FALSE						
37.175	27349	NA	FALSE						
37.2	25724	NA	FALSE						
37.225	19232	NA	FALSE						
37.25	21329	NA	FALSE						
37.275	31598	NA	FALSE						
37.3	23838	NA	FALSE						
37.325	39257	NA	FALSE						
37.35	108552	NA	TRUE						
37.375	45874	NA	FALSE						
37.4	23985	NA	FALSE						
37.425	28328	NA	FALSE						
37.45	37086	NA	FALSE						
37.475	55539	NA	FALSE						
37.5	117857	NA	TRUE						
37.525	158025	NA	TRUE						
37.55	74943	NA	TRUE						
37.575	44960	NA	FALSE						
37.6	32217	NA	FALSE						
37.625	25828	NA	FALSE						
37.65	29066	NA	FALSE						
37.675	87882	NA	TRUE						
37.7	83096	NA	TRUE						
37.725	25541	NA	FALSE						
37.75	24325	NA	FALSE						
37.775	28309	NA	FALSE						
37.8	17710	NA	FALSE						
37.825	22100	NA	FALSE						
37.85	29384	NA	FALSE						
37.875	27098	NA	FALSE						
37.9	27105	NA	FALSE						
37.925	40991	NA	FALSE						
37.95	87822	NA	TRUE						
37.975	154791	NA	TRUE						
38	270097	NA	TRUE						
38.025	377280	NA	TRUE						
38.05	209356	NA	TRUE						
38.075	108861	NA	TRUE						
38.1	61623	NA	TRUE						
38.125	30529	NA	FALSE						
38.15	21729	NA	FALSE						
38.175	23749	NA	FALSE						
38.2	24927	NA	FALSE						
38.225	18405	NA	FALSE						
38.25	21120	NA	FALSE						
38.275	31174	NA	FALSE						
38.3	24056	NA	FALSE						
38.325	36446	NA	FALSE						
38.35	105091	NA	TRUE						
38.375	51097	NA	FALSE						
38.4	22767	NA	FALSE						
38.425	26410	NA	FALSE						
38.45	35549	NA	FALSE						
38.475	54120	NA	FALSE						
38.5	110211	NA	TRUE						
38.525	147638	NA	TRUE						
38.55	77068	NA	TRUE						
38.575	45487	NA	FALSE						
38.6	30411	NA	FALSE						
38.625	24694	NA	FALSE						
38.65	28199	NA	FALSE						
38.675	79680	NA	TRUE						
38.7	68870	NA	TRUE						
38.725	27484	NA	FALSE						
38.75	24073	NA	FALSE						
38.775	30581	NA	FALSE						
38.8	16765	NA	FALSE						
38.825	21353	NA	FALSE						
38.85	31542	NA	FALSE						
38.875	27444	NA	FALSE						
38.9	25679	NA	FALSE						
38.925	40930	NA	FALSE						
38.95	77168	NA	TRUE						
38.975	150891	NA	TRUE						
39	286044	"AA-NLoss: G,CS 1"	TRUE						
39.025	327101	NA	TRUE						
39.05	201708	NA	TRUE						
39.075	108079	NA	TRUE						
39.1	54295	NA	FALSE						
39.125	33392	NA	FALSE						
39.15	22306	NA	FALSE						
39.175	26480	NA	FALSE						
39.2	26858	NA	FALSE						
39.225	19264	NA	FALSE						
39.25	22127	NA	FALSE						
39.275	35474	NA	FALSE						
39.3	23283	NA	FALSE						
39.325	35698	NA	FALSE						
39.35	100070	NA	TRUE						
39.375	47190	NA	FALSE						
39.4	23687	NA	FALSE						
39.425	27622	NA	FALSE						
39.45	35278	NA	FALSE						
39.475	53611	NA	FALSE						
39.5	112192	"AA-NLoss: P,CS 2"	TRUE						
39.525	162300	NA	TRUE						
39.55	75980	NA	TRUE						
39.575	47101	NA	FALSE						
39.6	32527	NA	FALSE						
39.625	25250	NA	FALSE						
39.65	28970	NA	FALSE						
39.675	79331	NA	TRUE						
39.7	67627	NA	TRUE						
39.725	26593	NA	FALSE						
39.75	26981	NA	FALSE						
39.775	34221	NA	FALSE						
39.8	17685	NA	FALSE						
39.825	21266	NA	FALSE						
39.85	28420	NA	FALSE						
39.875	25364	NA	FALSE						
39.9	26202	NA	FALSE						
39.925	48800	NA	FALSE						
39.95	86168	NA	TRUE						
39.975	123129	NA	TRUE						
40	297196	"AA P,CS 2"	TRUE						
40.025	443392	NA	TRUE						
40.05	167131	NA	TRUE						
40.075	126543	NA	TRUE						
40.1	72919	NA	TRUE						
40.125	33572	NA	FALSE						
40.15	22400	NA	FALSE						
40.175	27426	NA	FALSE						
40.2	33718	NA	FALSE						
40.225	19223	NA	FALSE						
40.25	23599	NA	FALSE						
40.275	38045	NA	FALSE						
40.3	22580	NA	FALSE						
40.325	33698	NA	FALSE						
40.35	87062	NA	TRUE						
40.375	44112	NA	FALSE						
40.4	24110	NA	FALSE						
40.425	27842	NA	FALSE						
40.45	35769	NA	FALSE						
40.475	50709	NA	FALSE						
40.5	118930	"AA-NLoss: V,CS 2"	TRUE						
40.525	192554	NA	TRUE						
40.55	90046	NA	TRUE						
40.575	47312	NA	FALSE						
40.6	31029	NA	FALSE						
40.625	24923	NA	FALSE						
40.65	26447	NA	FALSE						
40.675	68878	NA	TRUE						
40.7	61435	NA	TRUE						
40.725	26706	NA	FALSE						
40.75	26824	NA	FALSE						
40.775	39194	NA	FALSE						
40.8	17441	NA	FALSE						
40.825	21784	NA	FALSE						
40.85	29917	NA	FALSE						
40.875	31617	NA	FALSE						
40.9	26447	NA	FALSE						
40.925	43555	NA	FALSE						
40.95	91657	NA	TRUE						
40.975	115469	NA	TRUE						
41	277691	"AA V,CS 2"	TRUE						
41.025	431525	NA	TRUE						
41.05	238128	NA	TRUE						
41.075	114919	NA	TRUE						
41.1	68219	NA	TRUE						
41.125	31517	NA	FALSE						
41.15	22672	NA	FALSE						
41.175	29564	NA	FALSE						
41.2	31720	NA	FALSE						
41.225	18595	NA	FALSE						
41.25	21122	NA	FALSE						
41.275	35107	NA	FALSE						
41.3	25446	NA	FALSE						
41.325	33190	NA	FALSE						
41.35	78282	NA	TRUE						
41.375	47855	NA	FALSE						
41.4	24167	NA	FALSE						
41.425	27377	NA	FALSE						
41.45	35125	NA	FALSE						
41.475	49321	NA	FALSE						
41.5	111977	"AA-NLoss: T,CS 2"	TRUE						
41.525	203670	NA	TRUE						
41.55	107701	NA	TRUE						
41.575	46488	NA	FALSE						
41.6	31805	NA	FALSE						
41.625	24339	NA	FALSE						
41.65	25319	NA	FALSE						
